url_length,vulnerability,severity,cluster_density,is_false_positive
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""rates.eph.forex.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""store-images.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""store-images.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""useast2.monitoringplatform.teams.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""useast2.monitoringplatform.teams.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""cert.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""cert.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""urs.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""urs.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""msdn2.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""msdn2.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""admin.manage.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""admin.manage.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""api-mlxprod.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""api-mlxprod.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""autodiscover.service.exchange.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""security.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""security.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""m.bmsua01.manage-beta.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""m.bmsua01.manage-beta.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""mail-dub.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""wslic-df.microsoft.com:22"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""i.manage-beta.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""i.manage-beta.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a00001.ms.a.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a00001.ms.a.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""l2oapproval-int-ch1.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""l2oapproval-int-ch1.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""aer.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""aer.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""dataverse.preview.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""dataverse.preview.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""vlk.one.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""vlk.one.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""communities2.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""communities2.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""3psecureppe.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""3psecureppe.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""cuai97.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""cuai97.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""dev.3pc.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""dev.3pc.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""wscont-df.microsoft.com:22"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""publisher-aircapi.1pp.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""publisher-aircapi.1pp.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""followerkustoapi.weu.pipe.prod.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""sandbox.bingads.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""internalkustoapi.weu.pipe.prod.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""social.msdn.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""social.msdn.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""hssweb.one.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""hssweb.one.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""cataloguat.dsc.microsoft.com:22"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""studio.1s.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""studio.1s.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""e.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""e.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""validation-v2.sls.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""fe2.update.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""mac.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""fe2.update.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""manage-beta.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""manage-beta.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""mac.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""feedback.bingads.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""feedback.bingads.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""msaasentitlements-co3.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""msaasentitlements-co3.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""vlscppe.microsoft.com:8080"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""vlscppe.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""tip1.api.bap.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""tip1.api.bap.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""statsfe2.update.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""statsfe2.update.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""accounts.cp.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""mbs.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""validation.sls.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""kailani-ess.one.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""troubleshooting.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""troubleshooting.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""timestamping4096.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""timestamping4096.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""statics.teams.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""statics.teams.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""fixit.support.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""fixit.support.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""asia.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""asia.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a124.ms.a.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a124.ms.a.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""manage.privacy.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""manage.privacy.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""eu.kusto.aria.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a00000000000000000000000000000000000000000000000000000000001337.ms.a.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a00000000000000000000000000000000000000000000000000000000001337.ms.a.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""kbsadmin.one.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""mva.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""mva.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""kailani-euap.one.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""l2oquote-int-bn2.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""l2oquote-int-bn2.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""p.manage-beta.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""p.manage-beta.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""uncertainty99.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""uncertainty99.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""myphone.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""myphone.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""hup.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""hup.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""appsource.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""appsource.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""ude.support.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""ude.support.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""connect.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""connect.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a1576.ms.a.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""a1576.ms.a.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""enterpriseenrollment-s.manage-beta.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""enterpriseenrollment-s.manage-beta.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""www.imagine.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""einvoice.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""einvoice.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""www.imagine.microsoft.com:80"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
32,"{""info"": {""severity"": ""MEDIUM""}, ""matched-at"": ""bingads.microsoft.com:443"", ""name"": ""Exposed Port"", ""type"": ""VULN""}",e38c2bde-7a93-419f-b7c1-4e39de9f5956,1,0
